Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Requested,Justification,Reason Cancelled
LESOHQ,1751409,AZ,COCHISE COUNTY SHERIFF OFFICE,5130,010876840,"WRENCH,IMPACT,ELECT",EA,1,1081.2,A,2016-12-15 20:01:24,THE SHERIFF'S OFFICE WOULD UTILIZE AN ELECTRIC IMPACT WRENCH IN OUR DEPUTY K9 AND HIGHWAY INTERDICTION UNITS TO ASSIST IN VEHICLE SEARCHES BY ALLOWING US TO MORE EASILY REMOVE TIRES.,RECEIPTS....Agency has overdue receipts.  LESO will not approve requests for any additional property until all overdue receipts are submitted and approved.
LESOHQ,1688144,AZ,LA PAZ COUNTY SHERIFF OFFICE,5855,012280937,NIGHT VISION GOGGLE,EA,5,3578,F,2016-10-06 12:53:34,ITEMS WILL BE ISSUED TO THE SHERIFF'S OFFICE TACTICAL TEAM TO ASSIST WITH MISSIONS AND SURVEILLANCE.,Cancelled by customer / manager request
LESOHQ,1724468,AZ,PIMA COUNTY SHERIFF DEPT,3530,DSSEWING0,"INDUSTRIAL SEWING MACH, MOBILE TEXTILE",EA,1,2715,A,2016-11-14 13:50:54,FOR USE IN SEARCH AND RESCUE FOR REPAIRING GEAR,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1724470,AZ,PIMA COUNTY SHERIFF DEPT,6760,DSPHOTACC,PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES,EA,3,250,A,2016-11-14 13:53:57,CAMERA BAGS FOR STORING CAMERA EQUIPMENT FOR THE FORENSIC UNIT,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1722226,AZ,PINAL COUNTY SHERIFF OFFICE,6910,DSTRAINAI,TRAINING AIDS,EA,2,140,A,2016-11-09 15:21:18,WILL BE USED BY DEPUTIES DURING TRAINING  AND TO BE USED IN TRAINING SCENARIOS FOR OFFICER SAFETY.,CANCELLED Requestor and approver cant be the same person.
LESOHQ,1722225,AZ,PINAL COUNTY SHERIFF OFFICE,8465,015247635,MEDIC BAG,EA,5,124.36,A,2016-11-09 15:21:18,WILL BE USED BY EMT CERTIFIED DEPUTIES TO CARRY MEDICAL SUPPLIES WHILE ON DUTY.,CANCELLED Requestor and approver cant be the same person.
LESOHQ,1702750,AZ,SNOWFLAKE TAYLOR POLICE DEPT       ,8465,013288268,"GOGGLES,SUN,WIND AN",PR,20,25.98,A,2016-10-24 17:20:11,TO BE ASSIGNED TO MEMBERS OF THE SNOWFLAKE-TAYLOR POLICE DEPT. FOR USE IN INCLEMENT WEATHER AND WHEN OPERATING DEPARTMENT RANGER (UTV).,CYCLE - This item is in the GSA cycle and cannot be issue at this time.
LESOHQ,1714704,AZ,SUPERIOR POLICE DEPT,2320,015420657,"KIT,RIOT PROTECTION",EA,5,14000,A,2016-11-02 01:30:21,THE POLICE DEPARTMENT HAS NEED FOR OF THE CUSHIONED PADS FOR DEFENSIVE TACTIC TRAINING AND WILL ALSO USE THE SHIELDS FOR PERSONNEL CONTROL DURING ANY DEMONSTRATIONS AGAINST THE MINING CORPORATION LOCATED WITHIN THE TOWN'S LIMITS.,PAPERWORK Agency does not have correct paperwork submitted to be approved for this EO Controlled item.
LESOHQ,1715255,AZ,SUPERIOR POLICE DEPT,2320,013543385,"TRUCK,CARGO",EA,1,104626,A,2016-11-02 16:06:26,"THE POLICE DEPARTMENT WILL BE THE FIRST RESPONDERS FOR WILD LAND FIRE EVENTS. WE HAVE A PUMP SYSTEM WITH TANK THAT NEEDS TO BE HAULED BY A UTILITY TRUCK. WE TRIED THE HUMVEE, IT WOULD NOT HAUL THE LOADED WATER TANK WITH ANY HASTE. WE WANT TO USE THIS PICK UP STYLE HEAVY HAULER. OUR OFFICERS ARE BEING CROSS TRAINED AS WILD LAND FIRE FIGHTERS. ",PAPERWORK- Agency has approved EO paperwork for Truck Utility but not Truck Cargo
LESOHQ,1728642,AZ,SUPERIOR POLICE DEPT,8465,015247635,MEDIC BAG,EA,5,124.36,A,2016-11-18 23:14:16,THESE WILL BE USED AS PART OF OUR FIELD TRAUMA KITS WHICH ARE ISSUED TO EVERY OFFICER TO HOLD FIRST AID AND FIELD TRAUMA EQUIPMENT,CYCLE Agencies cant receive items in GSA Cycle.
LESOHQ,1728641,AZ,SUPERIOR POLICE DEPT,4240,012489140,"RESPIRATOR,AIR FILT",EA,1,384.5,Q,2016-11-18 23:14:16,THIS WILL BE ISSUED WITH OTHER PPE GEAR IN THE EVENT OF A HAZMAT SITUATION,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1728640,AZ,SUPERIOR POLICE DEPT,8465,015591712,"STRAP,THIGH MOUNT",EA,10,44.480000000000004,B,2016-11-18 23:14:16,THESE WILL BE UTILIZED AS REPLACEMENT STRAPS FOR OUR CURRENTS THIGH HOLSTERS,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1728643,AZ,SUPERIOR POLICE DEPT,1240,014107427,"MOUNT,SIGHT",EA,10,32.730000000000004,D,2016-11-18 23:14:16,THESE WILL BE MOUNTED ON OUR PATROL RIFLES AND ISSUED TO PATROL OFFICERS,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1740439,AZ,THATCHER POLICE DEPT,4240,DSSAFERES,SAFETY AND RESCUE EQUIPMENT,EA,10,20,A,2016-12-01 12:01:44,THE THATCHER POLICE DEPARTMENT IS REQUESTING THESE ITEMS TO HELP WITH PROTECTION OF OFFICERS DURING POSSIBLE ASSUALTS DURING RIOT,CANCELLED. LESO does not approve property from FEPP sites.
LESOHQ,1717778,CA,ANTIOCH POLICE DEPT,5965,015652262,"PA SYSTEM AND SIREN ASSEMBLY,MRAP LIGHT",EA,1,1108.3500000000001,A,2016-11-05 08:53:14,THIS WILL BE INSTALLED ON OUR MRAP WHICH IS USED AS A POLICE RESCUE VEHICLE BY THE ANTIOCH POLICE DEPARTMENT SWAT TEAM.,RECEIPTS Agency has 2 overdue receipts.
LESOHQ,1760002,CA,BUTTE COUNTY SHERIFF'S OFFICE,6545,015259847,"MODULE,TRAUMA",EA,200,33.78,A,2016-12-29 13:15:39,"TRAINING DEPUTIES, SWAT AND DRUG TASK FORCE PERSONNEL IN TACTICAL MEDICINE",CYCLE-property is in an unapproved cycle
LESOHQ,1715186,CA,CITRUS HEIGHTS POLICE DEPT,3950,015764526,"WINCH,DRUM,POWER OP",EA,2,4990.3,A,2016-11-02 14:39:57,WE HAVE AN MRAP USED FOR OUR SWAT TEAM AS A PERSONNEL INSERTION AND RESCUE VEHICLE.  THE CURRENT WINCH IS MISSING PARTS AND UNSERVICEABLE.  WE WOULD LIKE TO HAVE ONE WINCH TO INSTALL AND ONE TO HAVE AS A SPARE.,RECEIPTS Agency has 1 overdue receipt.
LESOHQ,1690437,CA,CONTRA COSTA CTY SHERIFF'S OFFICE,5133,014779534,"DRILL SET,TWIST",SE,1,94.88,A,2016-10-10 09:33:31,FOR USE AT SHERIFF'S FIREARMS RANGE FOR CONSTRUCTION PROJECTS. ,Cancelled by customer / manager request
LESOHQ,1726685,CA,CONTRA COSTA CTY SHERIFF'S OFFICE,7830,DSELLIPTI,ELLIPTICAL,EA,1,1000,A,2016-11-17 09:01:52,FOR USE AT MARSH CREEK DETENTION FACILITY FOR DEPUTIES TO KEEP IN SHAPE!,"JUSTIFICATION Items are for the requesting agency only. Also, in the future, please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1694762,CA,COVINA POLICE DEPT,7210,014635431,EMERGENCY BLANKET,EA,200,1.73,A,2016-10-15 02:31:12,THE COVINA PD WILL USE THESE EMERGENCY BLANKETS DURING CRITICAL INCIDENTS SUCH AS ACCIDENTS OR CRIME SCENES TO COVER VICTIMS AND EITHER PROTECT THEM FROM THE ELEMENTS OR CONCEAL THEM FROM VIEW.  THEY WILL ALSO BE AVAILABLE IN THE EVENT OF AN EMERGENCY.,CYCLE - This item is in the GSA cycle and cannot be issue at this time.
LESOHQ,1721882,CA,COVINA POLICE DEPT,1385,DSROBTEOD,EOD ROBOT,EA,7,12900,D,2016-11-09 03:14:43,"THE COVINA PD WILL USE THESE SMALL, HANDHELD ROBOTS TO PROVIDE A READILY AVAILABLE RESOURCE FOR PATROL, INVESTIGATIONS, AND TACTICAL UNITS.  THIS RESOURCE WILL PROVIDE A GREATER MARGIN OF SAFETY FOR OFFICERS AND THE COMMUNITY.  THIS IS PATRICULARLY CRITICAL DURING ACTIVE SHOOTERS, TERROR MOTIVATED INCIDENTS, ETC.",Allocation  Covina PDalready approved 2ea on of same LSN on 10 November 2016
LESOHQ,1720504,CA,DOJ/FBI SACRAMENTO,7025,DSHARDDR1,"HARD DRIVE, INTERNAL",EA,306,153.76,A,2016-11-08 10:54:01,TO B E USED TO UPGRADE CURRENT SYSTEMS AND TO FIX AGENTS BROKEN DESKTOPS,"JUSTIFICATION Please provide a justification that states who the equipment will be used by, We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing."
LESOHQ,1727187,CA,DOJ/FBI SAN FRANCISCO,6310,DSTRAFFIC,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,EA,1,24123,A,2016-11-17 19:15:42,TO BE USED AS AN EOD TRAINING DEVICE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727186,CA,DOJ/FBI SAN FRANCISCO,5850,015592664,EOD SEARCH KIT,KT,1,57632,D,2016-11-17 19:15:42,FOR FBI COUNTER IED AND OPERATIONS.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727177,CA,DOJ/FBI SAN FRANCISCO,7830,DSBICYCEE,"BICYCLE, EXERCISE",EA,8,1500,A,2016-11-17 19:15:42,FOR FBI USE IN OFF SITE GYM FOR AGENT FITNESS.  ,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used.  Is the offsite gym owned by the FBI?"
LESOHQ,1727179,CA,DOJ/FBI SAN FRANCISCO,6530,DSEXAMTAB,HOSPITAL EXAM TABLE,EA,1,628,A,2016-11-17 19:15:42,FOR FBI USE FOR MEDICAL CARE.  ,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727181,CA,DOJ/FBI SAN FRANCISCO,5180,015594338,"KIT,TOOL,IED,EOD",KT,2,3860,A,2016-11-17 19:15:42,FOR FBI USE IN COUNTER IED OPERATIONS. ,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727182,CA,DOJ/FBI SAN FRANCISCO,6515,015779586,"OXIMETER,PULSE",EA,1,468.75,A,2016-11-17 19:15:42,FOR FBI MEDICAL USE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727203,CA,DOJ/FBI SAN FRANCISCO,4020,DSFIBERRO,"FIBER ROPE, CORDAGE, AND TWINE",EA,1,4672.96,A,2016-11-17 19:15:42,FOR FBI AGENT FITNESS TRAINING.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727201,CA,DOJ/FBI SAN FRANCISCO,2040,011070577,ANCHOR CHAIN,FT,1,6.640000000000001,A,2016-11-17 19:15:42,FOR FBI AGENT FITNESS AND PERFORMANCE STANDARDS.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727200,CA,DOJ/FBI SAN FRANCISCO,7110,DSCHAIR02,"CHAIR, OFFICE",EA,4,50,A,2016-11-17 19:15:42,FOR FBI USE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727196,CA,DOJ/FBI SAN FRANCISCO,8415,015386742,"JACKET,COLD WEATHER",EA,9,64,A,2016-11-17 19:15:42,FOR FBI RANGE USE.,"JUSTIFICATION: Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727194,CA,DOJ/FBI SAN FRANCISCO,1240,015402890,ACOG KIT,EA,1,147,D,2016-11-17 19:15:42,FOR FBI COUNTER IED USE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727183,CA,DOJ/FBI SAN FRANCISCO,6515,015779586,"OXIMETER,PULSE",EA,1,468.75,A,2016-11-17 19:15:42,FOR FBI MEDICAL USE. ,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727202,CA,DOJ/FBI SAN FRANCISCO,6530,DSTRETCHE,MEDICAL LITTER AND STRETCHERS,EA,1,4442,A,2016-11-17 19:15:42,FOR FBI MEDICAL USE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727184,CA,DOJ/FBI SAN FRANCISCO,5845,DSUWSOUND,UNDERWATER SOUND EQUIPMENT,EA,1,500,D,2016-11-17 19:15:42,FOR FBI UNDERWATER DIVER RECALL.  ,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727198,CA,DOJ/FBI SAN FRANCISCO,8415,014618341,"SHIRT,COLD WEATHER",EA,5,60.14,A,2016-11-17 19:15:42,FOR FBI RANGE USE.,"JUSTIFICATION: Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727185,CA,DOJ/FBI SAN FRANCISCO,8465,009651676,SWORD AND SCABBARD,EA,1,162.44,A,2016-11-17 19:15:42,FOR FBI USE AS A EOD TRAINING AID.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727188,CA,DOJ/FBI SAN FRANCISCO,7830,DSBICYCL1,BICYCLE,EA,7,150,A,2016-11-17 19:15:42,FOR FBI USE IN OFFSITE GYM FOR AGENT FITNESS.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used.  Is the offsite gym owned by the FBI?"
LESOHQ,1727191,CA,DOJ/FBI SAN FRANCISCO,5845,DSUWSOUND,UNDERWATER SOUND EQUIPMENT,EA,2,1000,D,2016-11-17 19:15:42,FOR FBI UNDERWATER POST BLAST USE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727192,CA,DOJ/FBI SAN FRANCISCO,5855,DSNIGHTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",EA,1,12400,D,2016-11-17 19:15:42,FOR FBI COUNTER IED USE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727193,CA,DOJ/FBI SAN FRANCISCO,5855,DSNIGHTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",EA,1,12400,D,2016-11-17 19:15:42,FOR FBI COUNTER IED USE.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727199,CA,DOJ/FBI SAN FRANCISCO,6230,012317602,SEARCHLIGHT,EA,6,1691.52,A,2016-11-17 19:15:42,FOR FBI COUNTER IED TRAINING AND OPERATIONS.,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1727178,CA,DOJ/FBI SAN FRANCISCO,7830,DSTREADM1,TREADMILL,EA,1,1200,A,2016-11-17 19:15:42,FOR FBI USE IN OFF SITE GYN FOR AGENT FITNESS.  ,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used.  Is the offsite gym owned by the FBI?"
LESOHQ,1728523,CA,DOJ/FBI SAN FRANCISCO,6530,DSEXAMTAB,HOSPITAL EXAM TABLE,EA,1,4389.45,A,2016-11-18 19:32:47,FOR FBI USE IN COUNTER IED OFFSITE LOCATION FOR MEDICAL TRAINING OF FBI PERSONNEL.,Items are for the requesting agency.  Do the FBI San Francisco own the offsite location?
LESOHQ,1708093,CA,EL MONTE POLICE DEPT,5855,012280937,NIGHT VISION GOGGLE,EA,10,3578,F,2016-10-26 20:42:36,"LEOS WILL USE DURING SWAT OPERATIONS, PATROL AND SURVEILLANCE OPERATIONS.",Cancelled by customer / manager request
LESOHQ,1716500,CA,EL MONTE POLICE DEPT,5855,012280937,NIGHT VISION GOGGLE,EA,3,3578,F,2016-11-03 21:40:30,"LEOS WILL USE DURING RANGE, SEARCH WARRANT, PATROL, EMERGENCY AND DISASTER OPERATIONS","CANCELLED LESO is currently rejecting all requisitions for DEMIL F Optics until further notice, as a Disposal plan is being generated."
LESOHQ,1727070,CA,KERN COUNTY DA OFFICE LE,6510,014922275,"BANDAGE KIT,ELASTIC",EA,50,8.28,A,2016-11-17 17:03:28,NEEDED FOR LE ENFORCEMENT OPERATIONS,"JUSTIFICATION Please provide a justification that states these three requirements: We need to know that it will be used by the requesting Law Enforcement agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1699911,CA,LOS ANGELES COUNTY SHERIFF DEPT,4110,015060895,"REFRIGERATOR,BLOOD",EA,1,9587.2,A,2016-10-20 18:41:00,USED BY LASD SEARCH AND RESCUE AND EMERGENCY SERVICES DIVISION TO STORE BLOOD THAT WILL BE USED FOR THE RESCUE OF LAW ENFORCEMENT PERSONNEL DURING EMERGENCY OPERATIONS AND DISASTER RELIEF,"RECEIPTS - Unable to approve this requisition, agency has over-due receipts that they need to clear up before requisitioning more property."
LESOHQ,1699910,CA,LOS ANGELES COUNTY SHERIFF DEPT,4110,015060895,"REFRIGERATOR,BLOOD",EA,1,9587.2,A,2016-10-20 18:41:00,USED BY LASD SEARCH AND RESCUE AND EMERGENCY SERVICES DIVISION TO STORE BLOOD THAT WILL BE USED FOR THE RESCUE OF LAW ENFORCEMENT PERSONNEL DURING EMERGENCY OPERATIONS AND DISASTER RELIEF,"RECEIPTS - Unable to approve this requisition, agency has over-due receipts that they need to clear up before requisitioning more property."
