State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Shipped,Justification
AL,DOTHAN POLICE DEPT,2YTDEL71389852,1240,014111265,"SIGHT,REFLEX",EA,2,336,D,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEMS WILL BE USED DURING FIREARMS TRAINING TO ASSIST ARMS IN FIREARM QUALIFICATIONS. 
AL,DOTHAN POLICE DEPT,2YTDEL71389785,6625,014936075,"SCOPEMETER,MEDICAL",EA,1,3837.59,A,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE DEPARTMENT PERSONNEL. ITEM WILL BE USED BY DOTHAN REGIONAL BOMB SQUAD (OUR SQUAD HANDLES CALLS IN 10 ALABAMA COUNTIES) TO MAINTAIN EQUIPMENT. ALSO TO BE USED TO TEST ELECTRICAL CIRCUITS ON HAZARDOUS DEVICES.  
AL,DOTHAN POLICE DEPT,2YTDEL71410634,2340,005857495,"SCOOTER,MOTOR",EA,1,8515,A,2017-05-25 00:00:00,"TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEM WILL BE USED TO TRANSPORT PERSONNEL AND EQUIPMENT AT OUTSIDE VENUES TO INCLUDE CONCERTS, PARADES, AND FAIR. ALSO TO BE USED AFTER NATURAL DISASTERS SUCH AS TORNADOES, HURRICANES, AND FLOODING. TO BE ALSO USED AT POLICE TRAINING FACILITY TO TRANSPORT SUPPLIES AND EQUIPMENT."
AL,DOTHAN POLICE DEPT,2YTDEL71389791,6515,003346800,"FORCEPS,HEMOSTATIC,KELLY",EA,4,11.120000000000001,A,2017-05-25 00:00:00,ITEMS TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEMS WILL BE USED BY REGIONAL BOMB SQUAD(OUR TEAM COVERS 10 ALABAMA COUNTIES) WHEN DEALING WITH HAZARDOUS PACKAGES. WILL BE USED TO REMOVE COMPONENTS FROM PACKAGES.
AL,DOTHAN POLICE DEPT,2YTDEL71389729,8465,015409951,"BAG,NUCLEAR,BIOLOGI",EA,3,43.730000000000004,A,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEM TO USED BY DOTHAN REGIONAL BOMB SQUAD (OUR SQUAD COVERS 10 ALABAMA COUNTIES) WHEN DEALING WITH SUSPECTED BIOLOGICAL HAZARDOUS SUBSTANCES. ALSO WILL BE USED TO TRANSPORT CHEMICAL AND BIOLOGICAL DETECTION EQUIPMENT. 
AL,DOTHAN POLICE DEPT,2YTDEL71441427,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEM TO BE USED DURING TRAINING TO IMPROVE PRECISION AND ACCURACY FOR SWORN OFFICERS. 
AL,DOTHAN POLICE DEPT,2YTDEL71441426,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEM TO BE USED DURING TRAINING TO IMPROVE PRECISION AND ACCURACY FOR SWORN OFFICERS. 
AL,DOTHAN POLICE DEPT,2YTDEL71441425,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEM TO BE USED DURING TRAINING TO IMPROVE PRECISION AND ACCURACY FOR SWORN OFFICERS. 
AL,DOTHAN POLICE DEPT,2YTDEL71441424,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEM TO BE USED DURING TRAINING TO IMPROVE PRECISION AND ACCURACY FOR SWORN OFFICERS. 
AL,DOTHAN POLICE DEPT,2YTDEL71441422,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-05-25 00:00:00,TO BE USED BY SWORN DOTHAN POLICE PERSONNEL. ITEM TO BE USED DURING TRAINING TO IMPROVE PRECISION AND ACCURACY FOR SWORN OFFICERS. 
AL,DOTHAN POLICE DEPT,2YTDEL71389781,7810,DSATHSPOR,ATHLETIC AND SPORTING EQUIPMENT,EA,1,2037.14,A,2017-05-25 00:00:00,ITEM TO BE USED BY DOTHAN POLICE DEPARTMENT SWORN PERSONNEL. ITEM WILL BE USED BY CERTIFIED OFFICERS TO HELP MAINTAIN FITNESS AND WELLNESS.
AL,DOTHAN POLICE DEPT,2YTDEL71379293,4240,014696122,"BARRIER,VEHICLE ARRESTING,PORTABLE",EA,2,48897,A,2017-05-25 00:00:00,TO BE USED BY DOTHAN POLICE CERTIFIED PERSONNEL. WILL BE USED BY DOTHAN REGIONAL BOMB SQUAD (WE COVER 10 ALABAMA COUNTIES) TO SECURE SUSPECTED VEHICLE THAT CONTAIN HAZARDOUS DEVICES OR COMPONENTS. 
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY70905776,2340,DSMULE000,MULE,EA,1,7925,A,2017-04-06 00:00:00,THIS ITEM WILL BE USED FOR POLICE PERIMETER PATROL  ON THE UNPAVED AND PRIMITIVE AREAS OF OUR POLICE CONTROLLED SECURE AREAS AROUND THE AIRPORT
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY70946714,7025,DSPROJEC2,"PROJECTOR, COMPUTER SCREEN",EA,2,4000,A,2017-04-06 00:00:00,THIS ITEM WILL BE USED FOR TRAINING POLICE OFFICERS AND WILL BE USED TO TEACH CIVILIANS SECURITY PROTOCOLS FOR THE AIRPORT THAT ARE CONTROLLED BY THE POLICE DEPARTMENT
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY70885089,5180,003577727,"TOOL KIT,ARTILLERY",KT,1,3877,A,2017-04-06 00:00:00,THIS WILL BE USED FOR WORKING ON POLICE EQUIPMENT AND POLICE VEHICLES 
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY70885082,7730,DSDVD0001,DVD PLAYER,EA,2,100,A,2017-04-06 00:00:00,THIS ITEM WILL BE USED IN THE TRAINING ROOM FOR POLICE OFFICERS TO VIEW TRAINING VIDEOS
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY70885077,5836,015463618,"MOUNT,PROJECTOR",EA,1,571.25,A,2017-04-06 00:00:00,"THIS ITEM WILL BE USED TO PRESENT POLICE OFFICERS WITH PRESENTATIONS , DEBRIEFINGS AND TRAINING FOR POLICE PURPOSES."
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY70823340,7021,015323358,"COMPUTER,DIGITAL",EA,1,472,A,2017-04-06 00:00:00,THIS ITEM WILL BE USED BY POLICE OFFICERS FOR POLICE PAPERWORK AND DATABASING . THE EQUIPMENT WILL BE USED FOR STORAGE OF SENSITIVE INFORMATION PERTAINING TO SIDA REGULATIONS ALSO
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY70957034,3405,015331368,"SAW,CIRCULAR BLADE,",EA,1,1816.08,A,2017-04-06 00:00:00,THIS ITEM WILL BE USED FOR EXTRICATION AND ENTRY TOOL BY POLICE OFFICERS AND ALSO USED DURING AIRCRAFT DISASTERS FOR EXTRICATION OF VICTIMS
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71112084,6520,016130510,"BASKET,ULTRASONIC C",KT,1,463.05,A,2017-05-09 00:00:00,THIS ITEM WILL BE USED IN THE POLICE DEPARTMENT ULTRASONIC WEAPONS CLEANER. OUR TRAY WAS NOT WITH THE CLEANER WHEN WE GOT IT FROM THE 10-33 PROGRAM.
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71214491,7025,DSLASERPR,"PRINTER, LASER",EA,1,832.4300000000001,A,2017-05-09 00:00:00,THIS ITEM WILL BE USED FOR PRINTING POLICE DOCUMENTS AND SECURITY PACKETS FOR POLICE CONTROLLED ACCESS AREAS IN THE AIRPORT.
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71112088,4910,016091469,"JACK,DOLLY TYPE,PNEUMATIC",EA,2,3395,A,2017-05-16 00:00:00,"THESE ITEMS WILL BE USED TO HELP AND REPAIR POLICE EQUIPMENT AND VEHICLES. I.E VEHICLE OIL CHANGES, TIRE ROTATIONS, LIGHTR VEHICLE AND SIDE BY SIDE MAINTENANCE ISSUES"
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71379250,3895,DSMISCCO0,MISCELLANEOUS CONSTRUCTION EQUIPMENT,EA,1,1000,A,2017-05-25 00:00:00,THIS ITEM WILL BE USED TO MAINTAIN AND HELP WITH UPKEEP OF POLICE FIRING RANGE. IT'S USE IS FOR CUTTING UNDERBRUSH AND GROWTH. IT WILL ALSO BE USED TO CUT SECURE PERIMETER FENCE LINE PROTECTING THE AIRPORT FROM INTRUDERS
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71399999,2330,002948889,"TRAILER,MAINTENANCE",EA,1,500,A,2017-05-25 00:00:00,THIS ITEM WILL USED TO CARRY POLICE DEPARTMENT LAWNMOWERS AND UTVS TO SERVICE LOCATIONS AND ALSO TO CARRY THEM TO REMOTE LOCATIONS ON PROPERTY SUCH AS POLICE FIRING RANGE
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71431037,8465,015571570,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",EA,6,465,A,2017-05-25 00:00:00,THESE ITEMS WILL BE ISSUED TO POLICE OFFICERS FOR CARRYING DUTY EQUIPMENT WITH THEM IN THE POLICE PATROL VEHICLES.
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71462192,5180,011326435,"TOOL KIT,GENERAL MECHANIC'S",EA,1,269.28000000000003,A,2017-06-08 00:00:00,THIS ITEM WILL BE TO REPAIR POLICE DEPARTMENT EQUIPMENT
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71462196,7110,DSDESK001,DESK,EA,1,299.99,A,2017-06-08 00:00:00,THIS WILL BE USED IN THE POLICE DEPARTMENT OFFICE
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71462189,5140,013974893,"CABINET,TOOL,MOBILE",EA,1,387.78000000000003,A,2017-06-08 00:00:00,THIS ITEM WILL BE USED FOR TOOL STORAGE AT POLICE DEPARTMENT
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71420739,3750,DSLAWNRID,"LAWN MOWER, RIDING",EA,1,15000,A,2017-06-14 00:00:00,THIS ITEM WILL BE USED TO MAINTAIN THE LAWN AROUND THE POLICE AREA. IT WILL ALSO BE USED TO CUT GRASS ON THE AREA WHERE A LARGE SLOPE IS THAT IS A SECURE POLICE PERIMETER FOR POLICE CONTROL.
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71533843,3750,DSLANDSCP,GARDENING IMPLEMENTS AND TOOLS,EA,1,12340,A,2017-06-14 00:00:00,THIS ITEM WILL BE USED FOR MAINTENANCE AND RECOVERY OF DIRT AT THE POLICE FIRING RANGE. IT WILL ALSO BE USED FOR TOWING OF POLICE EQUIPMENT AT THE POLICE DEPARTMENT SHOP.
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71667129,4940,013152459,"CLEANER,STEAM,PRESSURE JET",EA,1,2028,A,2017-06-22 00:00:00,THIS ITEM WILL BE USED TO CLEAN POLICE VEHICLES AND EQUIPMENT
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71667128,5120,DSHANDTOO,"HAND TOOLS, NONEDGED, NONPOWERED",EA,1,700,A,2017-06-22 00:00:00,THIS ITEM WILL BE USED TO WORK ON POLICE EQUIPMENT AND POLICE VEHICLES.
AL,FLORENCE POLICE DEPT,2YTD4471049819,8145,013163293,SHIPPING AND STORAG,EA,1,4765.89,A,2017-05-02 00:00:00,THIS ITEM WILL BE USED TO STORE LUMBER AND TARGETS AT THE TRAINING CENTER TO PROTECT THEM FROM THE ELEMENTS. 
AL,FLORENCE POLICE DEPT,2YTD4471173484,1385,015744707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",EA,2,10000,Q,2017-05-04 00:00:00,FLORENCE PD HAS BOTH A SWAT TEAM AND A REGIONAL RESPONSE BOMB TECH UNIT.  SWAT WILL USE ONE TO SAFELY VIEW AND DELIVERY ITEMS TO ARMED SUSPECTS.  THE BOMB TECHS WILL USE ONE TO EXAMINE POTENTIAL EXPLOSIVE DEVICES FROM A SAFE DISTANCE.  OUR PREVIOUS ROBOT WAS LOST IN A FIRE ON A BARRICADE SCENE.
AL,GUNTERSVILLE POLICE DEPT,2YTEYH70772256,2330,005425709,"SEMITRAILER,VAN",EA,1,12070,A,2017-04-18 00:00:00,THIS WOULD BE USED AS A LAW ENFORCEMENT MOBILE COMMAND POST.  AN EXAMPLE OF WHEN THIS UNIT WOULD BE USED IN THE FIELD WOULD BE IN THE AFTERMATH OF A CRITICAL INCIDENT OR SEVERE WEATHER INCIDENT WHERE LAW ENFORCEMENT NIMS COMMANDERS WILL BE MANAGING OPERATIONS ON SCENE FOR A TIME MEASURED IN DAYS.  
AL,HANCEVILLE POLICE DEPT,2YT0EY71575047,8340,DSTENT000,TENT,EA,2,214705,A,2017-06-20 00:00:00,"HPD WOULD LIKE TO REQUISITION THESE TENTS. IT APPEARS THAT BOTH HAVE DAMAGE. HOWEVER, IF COMBINED THEY COULD BE UTILIZED AS A LARGE TRAINING FACILITY. THIS WOULD ENABLE US TO HOST NUMEROUS CLASSES AT OR FIRING RANGE."
AL,HANCEVILLE POLICE DEPT,2YT0EY71544154,6545,015286546,"FIRST AID KIT,INDIV",EA,25,222.79,A,2017-06-22 00:00:00,HPD WOULD LIKE TO REQUISITION THESE FIRST AID KITS TO ISSUE TO OUR OFFICERS IN THE EVENT OF AN EMERGENCY SITUATION.
AL,HEADLAND POLICE DEPT,2YTE9E71029080,2540,014348600,"COVER,FITTED,VEHICU",KT,3,291.98,A,2017-04-26 00:00:00,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVEING THE NECCESSARY EQUIPMENT TO SHELTER EQUIPMENT AND HUMVEES FROM THE WEATHER.
AL,HEADLAND POLICE DEPT,2YTE9E71142411,2340,DSCART000,"CART, MOTORIZED",EA,1,1300,A,2017-04-26 00:00:00,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS TO TRANSPORT EQUIPMENT AND PERSONELL TO AREAS OF NEED.
AL,HEADLAND POLICE DEPT,2YTE9E71152874,1240,014903413,"RANGE FINDER,LASER",EA,3,1,D,2017-04-27 00:00:00,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS TO SAFELY EVALUATE AND PREPARE AREAS OF TRAININGF.
AL,HEADLAND POLICE DEPT,2YTE9E71142416,4440,005660616,"DEHUMIDIFIER,SPACE",EA,1,149.02,A,2017-05-02 00:00:00,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS TO HAVE THE NECESSARY EQUIPMENT TO MAINTAIN WORK AREA IN A SAFE CONDITION
AL,HEADLAND POLICE DEPT,2YTE9E71214514,2530,003360020,WHEEL ASSY,EA,4,25,A,2017-05-16 00:00:00,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM  THIS EQUIPMENT BY HAVING THE EQUIPMENT TO MAINTAIN THE VEHICLES AT A SAFE CONDITION FOR OFFICER SAFETY.
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71163013,6515,015307015,"TOURNIQUET,NONPNEUM",EA,9,34.96,A,2017-05-09 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ISSUE THESE TOURNIQUETS TO DEPUTIES TO PROVIDE EMERGENCY FIRST AID TO THEMSELVES COWORKERS AND CITIZENS WHO ARE INJURED TO PRESERVE LIFE AND LIMBS.
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71163011,6510,014600849,"BANDAGE KIT, ELASTIC",EA,8,10.83,A,2017-05-09 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ISSUE THESE BANDAGES TO DEPUTIES TO PROVIDE EMERGENCY FIRST AID TO THEMSELVES COWORKERS AND CITIZENS WHO ARE INJURED TO PRESERVE LIFE AND LIMBS.
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71163020,6510,011940252,"SHEET,BURN-TRAUMA D",EA,10,8.09,A,2017-05-09 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ISSUE THESE BURN-TRAUMA SHEETS TO DEPUTIES TO TREAT SEVERELY INJURED AND BURN PERSONS TO PREVENT INFECTION BLOOD LOSS AND FURTHER INJURY
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71163024,6515,010394884,"SPHYGMOMANOMETER,ANEROID",EA,2,28.900000000000002,A,2017-05-09 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ISSUE THESE BLOOD PRESSURE CUFFS TO OUR SWAT MEDICS TO MONITOR INJURED PERSONS BLOOD PRESSURE TO DETERMINE MEDICAL STATUS AND TREAT ACCORDINGLY
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71173326,6515,015217976,"TOURNIQUET,NONPNEUM",EA,32,44.54,A,2017-05-09 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ISSUE THESE TOURNIQUETS TO ALL DEPUTIES TO WEAR ON THEIR PERSON WHILE ON DUTY TO STOP LIFE THREATENING BLEEDING ON THEMSELVES OR OTHERS ENCOUNTERED DURING THE COURSE OF THEIR DUTIES.
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71173327,6515,014524435,"SUPPORT,CERVICAL",EA,2,20.97,A,2017-05-09 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE SWAT MEDICS  WILL USE THESE C COLLARS TO PREVENT FURTHER SPINAL OR NEURO DAMAGE FROM TRAUMATIC INJURIES AND TO STABILIZE THE C SPINE OF OPERATORS ON OUR SWAT TEAM DURING MISSIONS IN THE EVENT OF AN INJURY OR ACCIDENT
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71266212,2310,000676727,"AUTOMOBILE,SEDAN",EA,1,16400,A,2017-05-17 00:00:00,"THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS VEHICLE TO PATROL THE COUNTY AND RESPOND TO CALLS FOR SERVICE TO PROTECT, SERVE AND COMBAT CRIMINAL ACTIVITY"
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71286607,2541,015607680,"WINDOW, VEHICULAR",EA,4,1472.5,D,2017-05-17 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL INSTALL THIS GLASS IN OUR HMMWVS TO REPLACE BADLY DELAMINATED GLASS
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71420883,2541,015607677,"WINDOW, VEHICULAR",EA,1,1472.06,D,2017-05-30 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS WINDOW TO REPLACE A BADLY DELAMINATED ONE IN OUR ASSIGNED HUMMERS.
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71379535,7520,002699012,"STENCIL SET,MARKING",SE,1,55.32,A,2017-05-30 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS STENCIL KIT TO MARK DEPARTMENT EQUIPMENT WITH UNIT NUMBER AND OTHER LAW ENFORCEMENT DESIGNATION IDENTIFIERS
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71379532,2541,015601159,"WINDOW,VEHICULAR",EA,1,581.52,D,2017-05-30 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS WINDOW TO REPLACE A BADLY DELAMINATED ONE IN ONE OF OUR HUMMERS
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71420693,6515,013627449,"MONITOR,PATIENT VIT",EA,1,3433,A,2017-05-30 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ASSIGN THIS EQUIPMENT TO OUR SWAT MEDICS TO USE FOR ASSESSING VITAL SIGNS OF SICK AND INJURED PERSONS AND TO MONITOR VITAL SIGNS OF ALL DEPUTIES DURING ANNUAL FITNESS AND HEALTH SCREENINGS
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71420882,2541,015607677,"WINDOW, VEHICULAR",EA,1,1472.06,D,2017-05-30 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS WINDOW TO REPLACE A BADLY DELAMINATED ONE IN OUR ASSIGNED HUMMERS.
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71728780,3750,DSLANDSCP,GARDENING IMPLEMENTS AND TOOLS,EA,1,2248.28,A,2017-06-28 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS LAWN MOWER TO CUT THE GRASS AT OUR WEAPONS RANGE
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71646376,8465,015698803,"KIT,MODERN ARMY COM",KT,1,14438.86,Q,2017-06-29 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS KIT FOR FORCE ON FORCE TRAINING AS WELL AS SELF DEFENSE TRAINING.
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71646382,5180,015068287,"TOOL KIT,SMALL ARMS",KT,1,1809,A,2017-06-29 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THIS TOOL KIT AT OUR WEAPONS RANGE TO REPAIR AND MAINTAIN DEPARTMENT ISSUED FIREARMS
AL,HOUSTON COUNTY SHERIFF DEPT,2YTFKB71667177,5130,DSSAW0002,"SAW, POWER",EA,3,150,A,2017-06-29 00:00:00,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ISSUE THESE CHAIN SAWS TO DEPUTIES TO USE FOR FORCIBLE ENTRY INTO RESIDENCES IN THE EVENT OF A HOSTAGE BARRICADE SITUATION AND TO CLEAR DOWNED TREES AND LIMBS FROM ROADWAYS DURING INCLEMENT WEATHER.
AL,JACKSONVILLE POLICE DEPT,2YTFV371718384,6150,013101829,"CABLE ASSEMBLY,POWER,ELECTRICAL",EA,1,541.39,A,2017-06-29 00:00:00,"THIS CABLE ASSEMBLY,POWER,ELECTRICAL WILL BE USED TO JUMP START OUR CURRENT EQUIPMENT IN OUR LAW ENFORCEMENT INVENTORY "
AL,JASPER POLICE DEPT,2YTFW570833996,8150,014886545,"CONTAINER,FREIGHT,G",EA,1,5850.4400000000005,A,2017-04-10 00:00:00,TO BE USED IN CONJUNCTION WITH SEVERAL OTHER SHIPPING CONTAINERS TO BUILD A REPELLING TOWER AND USE THE LOWER CONTAINERS AS STORAGE AT THE JASPER POLICE DEPARTMENT FIRING RANGE.
AL,JASPER POLICE DEPT,2YTFW570833995,8150,014886545,"CONTAINER,FREIGHT,G",EA,1,5850.4400000000005,A,2017-04-10 00:00:00,TO BE USED IN CONJUNCTION WITH SEVERAL OTHER SHIPPING CONTAINERS TO BUILD A REPELLING TOWER AND USE THE LOWER CONTAINERS AS STORAGE AT THE JASPER POLICE DEPARTMENT FIRING RANGE.
AL,JASPER POLICE DEPT,2YTFW570833994,8150,014886545,"CONTAINER,FREIGHT,G",EA,1,5850.4400000000005,A,2017-04-12 00:00:00,TO BE USED IN CONJUNCTION WITH SEVERAL OTHER SHIPPING CONTAINERS TO BUILD A REPELLING TOWER AND USE THE LOWER CONTAINERS AS STORAGE AT THE JASPER POLICE DEPARTMENT FIRING RANGE.
AL,JASPER POLICE DEPT,2YTFW570833993,8150,014886545,"CONTAINER,FREIGHT,G",EA,1,5850.4400000000005,A,2017-04-12 00:00:00,TO BE USED IN CONJUNCTION WITH SEVERAL OTHER SHIPPING CONTAINERS TO BUILD A REPELLING TOWER AND USE THE LOWER CONTAINERS AS STORAGE AT THE JASPER POLICE DEPARTMENT FIRING RANGE.
AL,JASPER POLICE DEPT,2YTFW570833992,8150,014886545,"CONTAINER,FREIGHT,G",EA,1,5850.4400000000005,A,2017-04-14 00:00:00,TO BE USED TO STORE TARGETS AND TARGET STANDS AT THE JASPER POLICE DEPARTMENT FIRING RANGE.
AL,JASPER POLICE DEPT,2YTFW571008409,2355,015534634,MINE RESISTANT VEHI,EA,1,658000,C,2017-04-18 00:00:00,THIS WILL BE USED DURING CRITICAL INCIDENTS FOR THE PROTECTION OF OUR POLICE OFFICERS
AL,JASPER POLICE DEPT,2YTFW571008430,5810,015009195,ENCRYPTION-DECRYPTION EQUIPMENT,EA,1,2884.25,D,2017-04-19 00:00:00,THIS DEVICE WILL ALLOW THE COMMUNICATIONS DEPARTMENT OF THE JASPER POLICE DEPARTMENT TO PROGRAM ENCRYPTION CODES INTO OUR MOTOROLA POLICE RADIOS. WE CURRENTLY HAVE 100 UNITS THAT'S THIS ITEMS WILL HELP US PROGRAM.
AL,JASPER POLICE DEPT,2YTFW571070766,6115,012755061,"GENERATOR SET,DIESEL ENGINE",EA,1,10700,A,2017-04-19 00:00:00,TO BE USED FOR EMERGENCY POWER DURING SEVERE WEATHER RECOVERY AND OFF SITE POWER FOR OUR MOBILE COMMAND POST AND TACTICAL COMMAND VEHICLE.
AL,JASPER POLICE DEPT,2YTFW570946850,4220,015237085,DIVER PROPULSION DEVICE,EA,2,77270,C,2017-04-19 00:00:00,THIS ITEM WILL BE USED BY OUR DIVE TEAM IN SEARCH AND RESCUE OPERATIONS AND RECOVERY OF EVIDENCE.
AL,JASPER POLICE DEPT,2YTFW571008392,7010,014728107,"COMPUTER SYSTEM,DIGITAL",EA,1,5000,C,2017-04-19 00:00:00,TO BE USED AS A MOBILE DATA TERMINAL IN OUR MOBILE COMMAND POST.  THIS WILL ALLOW US TO OPERATE A MOBILE CAD SYSTEM FOR ALL MAJOR INCIDENTS.
AL,JASPER POLICE DEPT,2YTFW571070767,6115,012755061,"GENERATOR SET,DIESEL ENGINE",EA,1,10700,A,2017-04-19 00:00:00,TO BE USED FOR EMERGENCY POWER DURING SEVERE WEATHER RECOVERY AND OFF SITE POWER FOR OUR MOBILE COMMAND POST AND TACTICAL COMMAND VEHICLE.
AL,JASPER POLICE DEPT,2YTFW570967480,3930,013733625,"TRUCK,LIFT,FORK",EA,1,46320,A,2017-04-25 00:00:00,THIS WILL BE USED TO LOAD AND UNLOAD POLICE DEPARTMENT GENERATORS AND OTHER EQUIPMENT. ALSO MOVE SHIPPING CONTAINERS AT THE JASPER POLICE DEPARTMENT FIRING RANGE. 
AL,JEFFERSON COUNTY SHERIFF (BESSEMER),2YTGGZ71358545,6260,012094434,"LIGHT,CHEMILUMINESC",BX,20,38.96,A,2017-05-16 00:00:00,TO BE USED BY SHERIFF OFFICE DEPUTIES AND RESERVE PERSONNEL FOR USE DURING ADVERSE WEATHER CONDITIONS FOR MARKING ROAD HAZARDS AND FOR ASSISTANCE IN IDENTIFYING HAZARDS DURING MISSING PERSONNEL SEARCHES
AL,JEFFERSON COUNTY SHERIFF (BESSEMER),2YTGGZ71173399,7210,001197358,"SHEET,BED",EA,1000,8.97,A,2017-05-18 00:00:00,TO BE USED BY SHERIFF OFFICE PERSONNEL FOR USE IN THE COUNTY JAIL ATTACHED TO THE BESSEMER HEADQUARTERS FOR THE HEALTH AND WELFARE OF SHERIFF OFFICE PERSONNEL AND INMATE PERSONNEL TO PREVENT HEALTH AND SAFETY PROBLEMS WITHIN THE COUNTY JAIL BY ALLOWING CHANGE OUT OF SHEETS
