Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Demil Code,Date Requested,Justification,Reason Cancelled
LESOHQ,1849701,AL,GUNTERSVILLE POLICE DEPT,2320,DSTRUCK00,TRUCKS AND TRUCK TRACTORS,EA,1,91371,A,2017-05-09 08:46:01,THIS UNIT WOULD BE USED BY LAW ENFORCEMENT OFFICERS TO DEPLOY OUR MOBILE COMMAND POST WHICH WAS RECENTLY ACQUIRED THROUGH LESO AND REQUIRES THIS TYPE OF TRUCK TO MOVE.  AN EXAMPLE OF WHEN IT WOULD BE USED TO DEPLOY THE COMMAND POST WOULD BE FOR A SPECIAL EVENT OR CRITICAL INCIDENT RESPONSE WHERE IC WOULD BE SET UP IN ACCORDANCE WITH NIMS PROTOCOLS AND OPERATIONS WERE EXPECTED TO LAST FOR AN EXTENDED PERIOD OF TIME.  ,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1853785,AL,GUNTERSVILLE POLICE DEPT,2340,DSSCOOTER,SCOOTER,EA,1,6000,A,2017-05-15 17:06:50,THIS WOULD BE USED BY LAW ENFORCEMENT OFFICERS TO PATROL LARGE CROWDS AT SPECIAL EVENTS SPANNING AN EXTENDED FOOTPRINT WHERE USE OF A TRADITIONAL POLICE VEHICLE WOULD PRESENT A SAFETY ISSUE.  AN EXAMPLE OF A SPECIAL EVENT WHERE THIS UNIT WOULD BE DEPLOYED BY LAW ENFORCEMENT OFFICERS WOULD BE OUR FOURTH OF JULY FIREWORKS EVENT WHICH HAS A CROWD OF EIGHT THOUSAND SPANNING OVER TWO MILES OF CITY PARK GROUNDS.,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1881010,AL,GUNTERSVILLE POLICE DEPT,6920,016190787,FATS 5 SYSTEM,EA,1,60000,C,2017-06-22 09:00:30,THIS WOULD BE USED BY LAW ENFORCEMENT OFFICERS FOR TRAINING ON DYNAMIC SITUATIONS THAT MAY RESULT IN A LETHAL ENCOUNTER.  THIS IS THE INTENDED PURPOSE FOR THIS TYPE OF TRAINING UNIT.  AN EXAMPLE OF WHEN THIS DEVICE WOULD BE USED BY LAW ENFORCEMENT OFFICERS WOULD BE DURING A POLICE TRAINING COURSE TAUGHT BY LAW ENFORCEMENT INSTRUCTORS.  ,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,1851663,AL,GUNTERSVILLE POLICE DEPT,2320,DSTRUCK00,TRUCKS AND TRUCK TRACTORS,EA,1,30000,A,2017-05-11 17:10:47,"THIS WOULD BE USED AS THE PRIMARY HAULER FOR OUR LAW ENFORCEMENT  BOAT WHEN MOVING IT BY TRAILER.  THE BOAT REQUIRES A TRUCK OF THIS SIZE TO MOVE IT BY TRAILER.  CURRENTLY WE HAVE TO BORROW A TRUCK WHEN MOVING THE LAW ENFORCEMENT POLICE BOAT BY TRAILER.  AN EXAMPLE OF USE FOR THIS UNIT WOULD BE WHEN RESPONDING TO MUTUAL AID REQUESTS, LAW ENFORCEMENT OFFICERS WOULD DRIVE THIS TRUCK PULLING THE POLICE BOAT TO RESPOND TO THE LAW ENFORCEMENT MUTUAL AID REQUEST FOR THE MARINE ASSET.  ",CANCELLED:  Item has already been approved for another agency.
LESOHQ,1881016,AL,GUNTERSVILLE POLICE DEPT,1005,DSSWEPASC,WEAPON ACCESSORIES,EA,7,1,D,2017-06-22 09:04:44,THIS WOULD BE USED BY LAW ENFORCEMENT OFFICERS FOR TRAINING PURPOSES.  THESE UNIT WOULD ALLOW POLICE OFFICERS TO PARTICIPATE IN REALISTIC VIDEO TRAINING THAT COULD EVOLVE INTO A LETHAL ENCOUNTER ALLOWING THEM TO PROPERLY PREPARE FOR SUCH AN EVENT IN A TRAINING ENVIRONMENT.  AN EXAMPLE OF WHEN THESE WOULD BE USED WOULD BE AT A LAW ENFORCEMENT TRAINING CLASS FOR POLICE OFFICERS.  ,CANCELLED:  Item is under review. The item name and NSN-LSN are incorrect and now the Site has deemed this property not suitable to reutilize. Please contact AL State Coordinator with questions.
LESOHQ,1867133,AL,HANCEVILLE POLICE DEPT,6545,015300929,"FIRST AID KIT,UNIVE",KT,25,109.29,A,2017-06-03 09:15:27,"HPD WOULD LIKE TO REQUISITION THESE FIRST AID KITS TO ISSUE THEM TO OUR OFFICERS, IN THE EVENT OF AN EMERGENCY SITUATION.",CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,1875335,AL,HANCEVILLE POLICE DEPT,2320,DSPICKUP0,PICKUP,EA,1,22078.600000000002,A,2017-06-15 10:46:20,"HPD WOULD LIKE TO REQUISITION THIS VEHICLE FOR OUR POLICE MECHANIC, WHO IS ON CALL AND SERVES AS A SERVICE UNIT. THIS VEHICLE WOULD ALSO BE UTILIZED TO TRANSPORT EQUIPMENT AND PERSONNEL DURING EMERGENCY SITUATIONS.",CANCELLED: Please indicate that police mechanic is employed thru the Hanceville Police Department.
LESOHQ,1852514,AL,HEADLAND POLICE DEPT,2340,DSCART000,"CART, MOTORIZED",EA,1,14739,A,2017-05-12 17:12:05,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS OF TRANSPORTING EQUIPMENT AND PERSONNELL TO AREAS OF NEED.,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1840521,AL,HEADLAND POLICE DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,7206.07,A,2017-04-25 15:36:00,"THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS OF TRANSPORTATION TO AREAS OF NEED_x000D_
",CANCELLED:  Item has already been approved for another agency.
LESOHQ,1840522,AL,HEADLAND POLICE DEPT,2320,010907891,"TRUCK,CARGO",EA,1,20788,C,2017-04-25 15:36:00,"THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS OF BEING ABLE TO TRANSPORT EQUIPMENT AND OFFICERS TO AREAS OF NEED._x000D_
",CANCELLED:  Item is under review. DEMIL challenge.
LESOHQ,1852516,AL,HEADLAND POLICE DEPT,2340,DSCART000,"CART, MOTORIZED",EA,1,10740,A,2017-05-12 17:12:05,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS OF TRANSPORTING EQUIPMENT AND PERSONNELL TO AREAS OF NEED.,CANCELLED:  Agency has 11 like items on their property book that can do what is being asked in their justification. Of those like items 6 just closed on their property book in the last three months. Please let LESO know what happened to the closed property and why the requested property is needed.
LESOHQ,1852515,AL,HEADLAND POLICE DEPT,2340,DSCART000,"CART, MOTORIZED",EA,1,16500,A,2017-05-12 17:12:05,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS OF TRANSPORTING EQUIPMENT AND PERSONNELL TO AREAS OF NEED.,CANCELLED:  Agency has 11 like items on their property book that can do what is being asked in their justification. Of those like items 6 just closed on their property book in the last three months. Please let LESO know what happened to the closed property and why the requested property is needed.
LESOHQ,1852513,AL,HEADLAND POLICE DEPT,2340,DSCART000,"CART, MOTORIZED",EA,1,13084,A,2017-05-12 17:12:05,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING THE MEANS OF TRANSPORTING EQUIPMENT AND PERSONNELL TO AREAS OF NEED.,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1877875,AL,HEADLAND POLICE DEPT,6920,016190787,FATS 5 SYSTEM,EA,1,60000,C,2017-06-19 15:06:58,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT TO HAVE THE OPPORTUNITY TO TRAIN IN A CONTROLLD ENVIRONMENT TO PROVIDE THEM THE SAFETY AND KNOWLEDE THEY NEED TO STAY SAFE IN THIER PERFORMANCE OF THIER JOB.,CANCELLED: Please provide more information how this military based simulator will provide a law enforcement use or purpose for your agency.
LESOHQ,1837227,AL,HEADLAND POLICE DEPT,5855,006295334,NIGHT VISION SIGHT INDIVIDUAL SERVED WEA,EA,2,5650,F,2017-04-19 17:50:06,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY ALLOWING TO COMPLETE CERTAIN TASK IN THE NIGHT TIME THAT WOULD BE BENEFICAL TO THIER JOB AND SAFETY.,CANCELLED: This DEMIL Code F controlled item cannot be approved to LESO customers at this time as the item requires DEMIL at time of turn in to a DLA site. LESO customers are unable to perform DEMIL requirements and there is no turn-in disposal plan if needed.
LESOHQ,1864456,AL,HELENA POLICE DEPT,2320,013543384,"TRUCK,VAN",EA,1,124607,A,2017-05-30 18:59:43,POLICE MOBILE COMMAND POST USE,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,1851687,AL,HOUSTON COUNTY SHERIFF DEPT,6530,013744377,"STRETCHER,FOLDING",EA,3,208.22,A,2017-05-11 17:42:24,THE HOUSTON COUNTY SHERIFFS OFFICE WILL USE THESE TO RESCUE INJURED DEPUTIES AND CIVILIANS FROM REMOTE AREAS OF THE COUNTY WHEN THEY ARE INJURED AND UNACCESSIBLE TO CIVILIAN EMS,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1844985,AL,JACKSONVILLE POLICE DEPT,1730,DSAIRYELL,AIRCRAFT GROUND SERVICING EQUIPMENT,EA,1,35519.01,B,2017-05-02 09:29:40,"WE ARE A LAW ENFORCEMENT AGENCY REQUESTING THE AIRCRAFT GROUND SERVICING EQUIPMENT THAT WILL BE USED BY THIS AGENCY FOR THIS AGENCY TO PREFORM MAINTENANCE IN AREAS OF THE POLICE DEPARTMENT THAT ARE OF A HEIGHT GREATER THAN 10 FEET. THESE AREAS WOULD INCLUDE BUT ARE NOT LIMITED TO THE COURT ROOM, THE JAIL, THE SALLY PORT THIS BUILDING WAS CONSTRUCTED USING THIS SAME PIECE OF EQUIPMENT BY THE CONTRACTORS. PHOTOS ARE AVAILABLE UPON REQUEST AS FURTHER EVIDENCE OF THIS REQUEST. ","CANCELLED: Property can only be used by the requesting agency and for Law Enforcement purposes only. May be used on property owned by the Jacksonville PD. Not Court Rooms, Jails and Sally Port buildings."
LESOHQ,1838075,AL,JACKSONVILLE POLICE DEPT,1730,DSAIRYELL,AIRCRAFT GROUND SERVICING EQUIPMENT,EA,1,66819,B,2017-04-20 19:59:12,"DUE TO THE HEIGHT IN THE JAIL, SALLY PORT AND OTHER AREAS IN THE POLICE DEPARTMENT THIS PIECE OF EQUIPMENT IS BETTER SUITED THEN A LATTER. ","JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1825334,AL,JASPER POLICE DEPT,5810,015009195,ENCRYPTION-DECRYPTION EQUIPMENT,EA,1,2884.25,D,2017-04-10 11:20:43,TO BE USED TO PROGRAM SECURE ENCRYPTION CODES IN TO POLICE RADIOS,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1852450,AL,JEFFERSON COUNTY SHERIFF (BESSEMER),7210,DSBLANKTS,BLANKETS,LT,1,36.5,A,2017-05-12 15:50:53,TO BE USED BY SHERIFF OFFICE PERSONNEL AND JAIL PERSONNEL FOR THE HEALTH AND WELFARE OF ALL PERSONNEL WHILE IN THE COUNTY JAIL WHICH IS ATTACHED TO THE SHERIFF OFFICE HEADQUARTERS,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,1852430,AL,JEFFERSON COUNTY SHERIFF (BESSEMER),3510,DSDRYER00,CLOTHES DRYER,EA,1,350,A,2017-05-12 15:20:02,FOR THE USE OF SHERIFF OFFICE PERSONNEL FOR THE MAINT AND UPKEEP OF SHERIFF OFFICE UNIFORMS AND JAIL LAUNDRY AS NEEDED DUE TO THE JAIL IS ATTACHED TO THE SHERIFF OFFICE HQTRS BUILDING FOR THE HEALTH AND WELFARE OF ALL PERSONNEL,CANCELLED: Please provide more information for use of jail laundry.
LESOHQ,1864034,AL,JEFFERSON COUNTY SHERIFF (BESSEMER),8420,010403164,"DRAWERS,MEN'S",PR,26,7.99,A,2017-05-30 10:59:45,TO BE USED BY SHERIFF OFFICE PERSONNEL AND INMATE TRUSTEES OF THE COUNTY JAIL AS REPLACEMENTS AS NEEDED FOR DAMAGED OR MISSING LIKE ITEMS FOR THE HEALTH AND WELFARE OF ALL PERSONNEL,JUSTIFICATION: Excess DoD property requested thru this program cannot be requested for inmates of your jail. Use of property is to be used by employees of your Sheriffs Office.
LESOHQ,1868957,AL,JEFFERSON COUNTY SHERIFF (BESSEMER),7920,007218884,"TOWEL,PAPER",BX,1,49.84,A,2017-06-06 10:41:15,TO BE USED BY SHERIFF OFFICE PERSONNEL FOR MAINT AND UPKEEP OF DEPARTMENT RELATED ITEMS CARRIED WHILE ON PATROL AND IN OFFICE,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1852449,AL,JEFFERSON COUNTY SHERIFF (BESSEMER),7210,002827950,"BLANKET,BED",EA,1,39.79,A,2017-05-12 15:50:53,TO BE USED BY SHERIFF OFFICE PERSONNEL FOR THE HEALTH AND WELFARE OF PERSONNEL WHO DUE TO ADVERSE WEATHER CONDITIONS MAY BE STUCK IN THE JAIL WHICH IS ATTACHED TO THE HEADQUARTERS BUILDING FOR PROTECTION AGAINST GETTING COLD,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,1852432,AL,LEXINGTON POLICE DEPT,1720,005737199,"SCALE,CHRONOGRAPH",EA,4,188.1,B,2017-05-12 15:24:08,TO BE USED BY THE LEXINGTON AND ASSIGNED TO OFFICERS OF THE LEXINGTON POLICE DEPARTMENT TO WEAR ON DUTY AS PART OF UNIFORM EQUIPMENT FOR TIME KEEPING AND MANAGEMENT ,PROHIBITED: LESO HQ is unable to approve this item.
LESOHQ,1887089,AL,MIDFIELD POLICE DEPT,2310,016231545,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,A,2017-06-29 11:47:36,"FOR USE IN DISASTER SITUATIONS, TORNADO FLOOD SURE COULD HAVE USED IT LAST WEEK PERFECT FOR GETTING THROUGH DEBRIS WHERE THE ROAD IS BLOCKED.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1887111,AL,MIDFIELD POLICE DEPT,2310,016231545,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,A,2017-06-29 11:52:58,FOR USE IN DISASTER RECOVERY MISSIONS. SEARCH RESCUE AND PATROL AFTER EVACUATION. PERFECT FOR FLOOD OR TORNADO AFFECTED AREAS WE DESPERATELY NEEDED THIS JUST LAST WEEK WHEN WE WERE HIT BY A TORNADO,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1857744,AL,MORGAN COUNTY SHERIFF'S OFFICE,2310,DSVAN0000,VAN,EA,1,19594,A,2017-05-19 11:52:58,THE MORGAN COUNTY SHERIFF'S OFFICE WILL USE THE VAN TO TRANSPORT DEPUTY'S TO CLASSES AND CONFERENCES USE IN DRUG RAIDS .,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1857742,AL,MORGAN COUNTY SHERIFF'S OFFICE,2310,DSVAN0000,VAN,EA,1,19594,A,2017-05-19 11:52:58,THE MORGAN COUNTY SHERIFF'S OFFICE WILL USE THE VAN TO TRANSPORT DEPUTY'S TO CLASSES AND CONFERENCES USE IN DRUG RAIDS .,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1857743,AL,MORGAN COUNTY SHERIFF'S OFFICE,2310,DSVAN0000,VAN,EA,1,16808.420000000002,A,2017-05-19 11:52:58,THE MORGAN COUNTY SHERIFF'S OFFICE WILL USE THE VAN TO TRANSPORT DEPUTY'S TO CLASSES AND CONFERENCES USE IN DRUG RAIDS .,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1857892,AL,NAPIER FIELD POLICE DEPT,3750,DSLAWNMOW,LAWN MOWER,EA,1,150,A,2017-05-19 15:25:05,THIS WOULD BE A GREAT ASSET FOR CUTTING GRASS AT THE POLICE DEPARTMENT,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,1857893,AL,NAPIER FIELD POLICE DEPT,6115,010552673,"GENERATOR,GAS ENGINE",EA,1,125,A,2017-05-19 15:25:05,THIS WOULD BE A GREAT ASSET TO USE AT NIGHT CRIME SCENES WHERE POWER IS NEEDED,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,1852566,AL,ONEONTA POLICE DEPT,2320,013554332,TRUCK TRACTOR,EA,1,142132,A,2017-05-12 21:26:56,WE ARE GOING TO USE THIS TRUCK TO PICK UP EQUIPMENT THAT WE ACQUIRE ON THIS PROGRAM.,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1842710,AL,ONEONTA POLICE DEPT,2410,011718940,"TRACTOR,FULL TRACKED,LOW SPEED",EA,1,20120,A,2017-04-28 10:59:39,THE EQUIPMENT WILL BE USED TO ADD 2 MORE WINGS TO OUR RANGE WE WILL HAVE TO PUSH CHIRT FROM OUR CHIRT PIT AND CURRENTLY HAVE NO WAY OF DOING SO. WE ARE ALSO WANTING TO GRADE THE PROPERTY TO ADD TRAINING HOUSES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1855499,AL,ONEONTA POLICE DEPT,7830,DSRECGYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,EA,1,22850,A,2017-05-16 23:25:07,OUR DEPARTMENT WOULD USE THIS EQUIPMENT FOR COMMUNITY RELATIONS HAVING IT AT NEIGHBORHOOD BLOCK PARTIES AND FESTIVALS FOR KIDS TO CLIMB AND ADULTS TO CLIMB. IT WOULD SERVE WELL AS A RECRUITMENT TOOL FOR OUR POLICE CADET PROGRAM.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1852811,AL,ONEONTA POLICE DEPT,3895,013836488,"TAMPER,VIBRATING TYPE,INTERNAL COMBUSTIO",EA,1,3775,A,2017-05-13 10:18:05,WILL BE USED TO PACK A COMBINATION OF CRUSHED ASPHALT AND CRUSH N RUN ON OUR FIRING RANGE IT WILL HAVE TO BE INITIALLY PACKED AND THEN REPACKED PERIODICALLY,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1873420,AL,ONEONTA POLICE DEPT,2320,007529812,"TRUCK,CARRYALL",EA,1,21046,A,2017-06-13 12:05:05,WILL BE USED AS A PRISONER TRANSPORT VEHICLE,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1881971,AL,ONEONTA POLICE DEPT,2310,DSPASSMOT,PASSENGER MOTOR VEHICLES,EA,1,14948,A,2017-06-23 07:37:13,THE DEPT. WILL ASSIGN THIS UNIT TO INVESTIGATIONS WE ARE CURRENTLY ON A NO VEHICLE PURCHASE ORDER SO THIS WOULD ALSO HELP KEEP MILES OFF OF OUR CURRENT PATROL CARS TO SEND OFFICERS TO TRAINING CLASSES IN ONE VEHICLE.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,1881966,AL,ONEONTA POLICE DEPT,2310,DSSEDAN00,SEDAN,EA,1,22695,A,2017-06-23 07:35:50,THE DEPT. WILL ASSIGN THIS UNIT TO INVESTIGATIONS WE ARE CURRENTLY ON A NO VEHICLE PURCHASE ORDER SO THIS WOULD ALSO HELP KEEP MILES OFF OF OUR CURRENT PATROL CARS TO SEND OFFICERS TO TRAINING CLASSES IN ONE VEHICLE.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1883508,AL,ONEONTA POLICE DEPT,1005,000562237,"MAGAZINE,CARTRIDGE",EA,12,12.3,D,2017-06-25 16:17:33,THIS ITEM WILL BE ISSUED TO OFFICERS WE RECEIVED A GRANT TO PURCHASE EACH OFFICER A TACTICAL VEST THESE EXTRA MAGAZINES WILL GO ON THOSE VEST.,RECEIPTS: Your Agency has overdue pending receipt(s) in FEPMIS. Please receipt for property prior to placing new requisitions.
LESOHQ,1880827,AL,ONEONTA POLICE DEPT,1385,015936219,PACKBOT 510 WITH FASTAC REMOTELY CONTROL,EA,3,77000,Q,2017-06-21 23:42:49,WE WILL USE THIS ITEM IN ACTIVE SHOOTER AND OTHER HIGH RISK SITUATION TO SEND IT IN INSTEAD OF AN OFFICER WE BELIEVE THIS WILL BE A GREAT ASSET AND SAVE LIVES,CANCELLED Please contact your State Coordinator There is a specific pre approved list of States and LEAs to receive this batch of DTIDs for Packbot 510 Fastacs from Columbus DLA DS  This LEA is not on that list
LESOHQ,1886066,AL,ONEONTA POLICE DEPT,6910,005406378,"MOULAGE SET,WAR WOU",SE,2,800.61,A,2017-06-28 15:40:40,.THIS WILL BE USED FOR POLICE SCENARIO TRAINING TO MAKE TRAINING MORE REALISTIC. OFFICERS WILL ALSO BE ABLE TO CONTINUE TO TRAIN ON IDENTIFYING AND TREATING WOUNDED INDIVIDUALS INSIDE A HOT ZONE.,RECEIPTS: Your Agency has overdue pending receipt(s) in FEPMIS. Please receipt for property prior to placing new requisitions.
LESOHQ,1886041,AL,ONEONTA POLICE DEPT,6920,015679833,"TARGET,ELECTRONIC,A",EA,4,1000,D,2017-06-28 14:25:56,I AM REQUESTING THIS PROPERTY TO USE FOR SCENARIO TRAINING FOR OUR OFFICERS AND SWAT TEAM TRAINING,RECEIPTS: Your Agency has overdue pending receipt(s) in FEPMIS. Please receipt for property prior to placing new requisitions.
LESOHQ,1873416,AL,ONEONTA POLICE DEPT,2320,012157631,"TRUCK,VAN",EA,1,33082,A,2017-06-13 12:01:36,THIS PROPERTY WILL BE USED AS A CRIME SCENE VEHICLE AND LOW RISK WARRANT SERVICE FOR TRANSPORTING PERSONNEL,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1852834,AL,ONEONTA POLICE DEPT,5440,000618899,STEPLADDER,EA,5,207.62,A,2017-05-13 11:30:06,WE NEED A STAIRWAY FROM THE GROUND TO 2ND STORY AND 3RD STORY OF OUR POLICE SIMUNITION BUILDINGS 3 SIDES ON BOTTOM LEVEL AND 2 ON 2ND LEVEL,CANCELLED:  Item has already been approved for another agency.
LESOHQ,1852810,AL,ONEONTA POLICE DEPT,3895,013836488,"TAMPER,VIBRATING TYPE,INTERNAL COMBUSTIO",EA,1,3775,A,2017-05-13 10:16:15,WILL BE USED TO PACK A COMBINATION OF CRUSHED ASPHALT AND CRUSH N RUN ON OUR FIRING RANGE IT WILL HAVE TO BE INITIALLY PACKED AND THEN REPACKED PERIODICALLY,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be convincing. Provide specific examples of how the item will be used."
LESOHQ,1842233,AL,ONEONTA POLICE DEPT,8145,013379996,"REFRIGERATED,CONTAINER SYSTEM (RCS)",EA,1,40000,A,2017-04-28 00:03:28,THIS PROPERTY WILL BE USED FOR OFFICER TRAINING EXERCISES AT OUR TRAINING FACILITY. IT WILL BE MODIFIED TO BE USED FOR ENTRY TRAINING AND SIMUNITION TRAINING TO TRAIN OFFICERS FOR USE OF FORCE ENCOUNTERS.,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,1842234,AL,ONEONTA POLICE DEPT,8115,012209527,"CONTAINER,CARGO",EA,1,10670,A,2017-04-28 00:03:28,THIS PROPERTY WILL BE USED FOR OFFICER TRAINING EXERCISES AT OUR TRAINING FACILITY. IT WILL BE MODIFIED TO BE USED FOR ENTRY TRAINING AND SIMUNITION TRAINING TO TRAIN OFFICERS FOR USE OF FORCE ENCOUNTERS.,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
